channel_id,video_id,comment_id,date,author,comment_text
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugx7d9wsynYm3JSJKI14AaABAg.9dM0nLiSuUL9dkbpUBHKOH,2022-07-21T17:37:14Z,Gerechtigkeit für Schwache ,"@Leck Mich das ich habe wichtigeres zu tun war rein darauf bezogen dass ich auf meinen tippfehler aufmerksam gemacht wurde. Nein mir liegt überhaupt nichts daran mich vor einer Diskussion zu drücken ganz im Gegenteil… sonst würde ich hier auch nicht kommentieren. Im übrigen hab ich überhaupt nichts gegen sie, warum auch? Ich kann halt die vulgäre Sprache nicht ganz verstehen sie kennen mich ja überhaupt nicht? Wie gesagt ich wünsche ihnen absolut nichts schlechtes (ehrlich nicht) muss sie aber enttäuschen ich habe keinen Cent wo mitverdient . Wie auch? Wie gesagt habe 7 Jahre in einem der größten stahlkonzerne gearbeitet und mir in Abendkursen die Matura erarbeitet. Im Anschluss eine sehr schöne Studienzeit gehabt in der ich auch parallel gearbeitet habe…. Ich mag kurz nach wie vor sehr kann mich auch einfach mit ihm identifizieren. Für mich ist es auch komplett okay wenn sie anderer Meinung sind es wäre nur nett wenn ich nicht gleich so angegangen werden würde nur für meine Haltung zu ihm. Keiner von uns allen hier hat irgendwo seinen Kopf in einem Arsch. Zumindest hoffe ich das 😁 aber wie gesagt ihre meinung interessiert mich sonst würde ich hier nicht kommentieren liebe Grüße"
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugx7d9wsynYm3JSJKI14AaABAg.9dM0nLiSuUL9djDcGmChkS,2022-07-21T04:37:44Z,Leck Mich,"​@Gerechtigkeit für Schwache ""Zensur macht Spaß"" Sie müssen beim kuaz seiner Betrüger Karriere ja richtig mit verdient haben, denn ein anständiger Bürger Österreichs schreibt nicht so einen Müll!  Sie stecken mit dem Kopf so tief im Hintern dieses Lügners sodass Sie offensichtlich das selbststendige mitdenken bereits aufgegeben haben!  Dann auch noch ihre nichts sagenden Troll Kommentare rein zu tippen und sich gleichzeitig vor einer Diskussion  du drücken zb""ich habe besseres zu tun"" usw ist eine ganz schwache Ausrede!  Ein hoch auf die Zensurpolitik (wie der kuaz) haben sie meine Kommentare entfernen lassen?! Wo bleibt da die Meinungs und Redefreiheit! Ziehen sie endlich ihren feigen Kopf aus seinem Arsch und werden mal hoffentlich etwas erwachsen. Viel spaß beim löschen und ignorieren. Guten Tag"
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugx-6A_DNjiUK8L6fyh4AaABAg,2022-07-09T22:23:16Z,Jannerick,Kurz sucks
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgwgEn-ht6vo3Ny0Jux4AaABAg,2022-07-07T11:46:45Z,Katharina S,Bester! ♥️
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgwNaCx_SVcx1MufrAx4AaABAg,2022-07-05T15:19:23Z,kebmo3108,Wo bleibt die politische Verantwortung ?  Grinst noch immer in jede Kamera und noch immer seine oberflächliche Rethorik um allen zu gefallen - null Substanz - fürchterlich !
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugw9uIUMdCMY5WeaOVN4AaABAg.9cz2JVpvUci9ef8LACJJrV,2022-08-13T11:06:00Z,Katja,"Bedankt sich bei einem Blender und mutmaßlichen Kriminellen!
UNGLAUBLICH!"
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugw9uIUMdCMY5WeaOVN4AaABAg.9cz2JVpvUci9d6B-ONCDqz,2022-07-05T15:25:12Z,kebmo3108,für Beides  !
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgxGfPycHuB7RHTYF_14AaABAg,2022-07-02T07:46:13Z,Mandi,Ein idiot der nix kann und noch nie was geleistet hat und bekommt Geld von überall in den Allerwertesten geblasen... Finde den Fehler 😤 (es gilt natürlich die Unschulds Vermutung🤣)
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgyzwR8bRUZIb1vZnOV4AaABAg,2022-06-29T18:58:57Z,Lili L,Gusch!!!
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgzDUH9QCrgEuWrPn8l4AaABAg.9cs6ML9wgGg9hrmPP2dNqD,2022-10-31T22:29:55Z,Astrid Haller,"Da sehen Sie richtig!
Ein Heuchler,ein Blender!Ein Wef Jüngling!"
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugwo9l4b46T0gLFnMOR4AaABAg,2022-06-28T00:55:05Z,Daniel Gonzalo,ᎮᏒᎧᎷᎧᏕᎷ
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgzOEzpq8lLCeKbr_394AaABAg.9cYnRPSi6p59hrnN48umn_,2022-10-31T22:38:20Z,Astrid Haller,Vielleicht in Blüml?
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgzOEzpq8lLCeKbr_394AaABAg.9cYnRPSi6p59hFgt99HRQU,2022-10-16T18:11:18Z,Tomas Luegger,@Christian S. FÜR DEN KURZ GIBT'S KEINE RÜCKKEHR IN DIE POLITIK MEHR - NACH DEN ZIG BEWIESENEN KORRUPTIONS-SKANDALEN IST FÜR'N KURZ DER ZUG FÜR DIE RÜCKKEHR IN DIE POLITIK ABGEFAHREN
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgzOEzpq8lLCeKbr_394AaABAg.9cYnRPSi6p59hFgfvf-Ll4,2022-10-16T18:09:30Z,Tomas Luegger,"@ledsepp DER DEPP KOMMT NICHT MEHR IN DIE POLITIK - NACH DEN ZIG KORRUPTIONS-SKANDALEN, DIE DEN KURZ SCHON NACHGEWIESEN WORDEN SIND"
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgzOEzpq8lLCeKbr_394AaABAg.9cYnRPSi6p59hEJZRUexb_,2022-10-16T05:19:31Z,Hans Feist,@Christian S. nicht mal beim Sex!!!!
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgzOEzpq8lLCeKbr_394AaABAg.9cYnRPSi6p59g72kcQ3G3k,2022-09-18T13:06:34Z,ledsepp,"KOMMEN wird er ganz bestimmt wieder, hoffentlich nicht mehr zurück in die Politik..."
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgynfyhMrF6JQaQ8dBh4AaABAg,2022-06-21T21:32:46Z,Don,Wappler
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgzBT1rsBY9jUndEda54AaABAg,2022-06-21T17:58:16Z,Zylinderheadfire wrbala,Kotzübel wird mir wenn ich den scheinheiligen Vogel sehe. Bleiben Sie wo sie sind weit weg. Stellen Sie sich den Gerichten.
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugxk5DUpTOKsNisa8Et4AaABAg,2022-06-21T15:31:27Z,Jetzt erst Recht,Kurz & Strache ich vermisse euch! 💙
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugwrh__HROvtNnYQHG14AaABAg,2022-06-21T14:40:05Z,Nemo Lehmann,"Sein Land so an Amerika zu verkaufen, eine Schande!!!"
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugy4RoidkXcWY9bykxh4AaABAg,2022-06-20T13:40:14Z,Boltor Taure,Basti niemand interessiert sich mehr für dich.
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugzy1C0i9rayhVumSHl4AaABAg,2022-06-20T13:30:34Z,Stefan Gerhard Gillich,"Meine Hochachtung, als Studie der keinen Abschluß hat, wird Kanzler und stürzt Österreich in die größte Staatskrise seit dem 2 Weltkrieg. Und wir werden sehen, er wird wieder kommen."
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugy8X03W37lxh6BTaEp4AaABAg,2022-06-20T12:09:19Z,Mario z.B.:,"Wie sich die Leute immer hoch jubeln können? Jetzt wird der Basti Fantasti gehypt? Was hat Er denn gemacht? Hat Er die Menschen (in Österreich) verkauft? Gegenfrage, woher konnte Er im März 2020 schon von einer neuen Normalität sprechen und dass Wir (Ich fühl Mich nicht angesprochen) Uns darauf einstellen müssen, wenn doch angeblich Keiner was über´n Virus wusste?"
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugyxe3fxDNHVfOwmwZJ4AaABAg.9cV323LZ-wY9hFalbRrwhK,2022-10-16T17:17:51Z,Ernesto Sun,Mit solchen Politikern braucht man keine Feinde mehr
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugyxe3fxDNHVfOwmwZJ4AaABAg.9cV323LZ-wY9hEJ6E8A0E2,2022-10-16T05:15:32Z,Hans Feist,@Roland Gruber ich glaube Sie sind der Obertroll.
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugyxe3fxDNHVfOwmwZJ4AaABAg.9cV323LZ-wY9dDlPweHr3S,2022-07-08T14:06:49Z,Roland Gruber,😂 Sie als Troll müssen das ja wissen 🤡🤦‍♂️
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugy9lGs-Tvbc8SZR14V4AaABAg,2022-06-20T10:18:00Z,DECiNERGY | Expressiver Realismus,👍🏻👍🏻☺️🇦🇹😉✌🏻🇪🇺
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgwmJGxnGH3g2CEaxTV4AaABAg,2022-06-20T10:14:26Z,Sorbon Jusupow,Tolle gespräch👏🙂👏 Alles gute weiterhin Lieber #Sebastian_Kurz 👍🏻👍🏻
